,Date, Close/Last, Volume, Open, High, Low
1303,12/23/2014,112.54,25991030, $113.23, $113.33, $112.46
1304,12/22/2014,112.94,45097060, $112.16, $113.49, $111.97
1305,12/19/2014,111.78,86595830, $112.26, $113.24, $111.66
1306,12/18/2014,112.65,58785590, $111.87, $112.65, $110.66
1307,12/17/2014,109.41,53265930, $107.12, $109.84, $106.82
1308,12/16/2014,106.745,60651790, $106.37, $110.16, $106.26
1309,12/15/2014,108.225,67083260, $110.7, $111.6, $106.35
1310,12/12/2014,109.73,55873820, $110.46, $111.87, $109.58
1311,12/11/2014,111.62,41404690, $112.26, $113.8, $111.34
1312,12/10/2014,111.95,44475360, $114.41, $114.85, $111.54
1313,12/09/2014,114.12,60112240, $110.19, $114.3, $109.35
1314,12/08/2014,112.4,57445030, $114.1, $114.648, $111.62
1315,12/05/2014,115.0,38230970, $115.99, $116.08, $114.64
1316,12/04/2014,115.49,42068020, $115.77, $117.2, $115.29
1317,12/03/2014,115.93,42956200, $115.75, $116.35, $115.11
1318,12/02/2014,114.63,59205320, $113.5, $115.75, $112.75
1319,12/01/2014,115.07,83657780, $118.81, $119.25, $111.27
1320,11/28/2014,118.93,24814400, $119.27, $119.4, $118.05
1321,11/26/2014,119.0,40756950, $117.94, $119.1, $117.83
1322,11/25/2014,117.6,68719930, $119.07, $119.75, $117.45
1323,11/24/2014,118.625,46867340, $116.85, $118.77, $116.62
1324,11/21/2014,116.47,56759320, $117.51, $117.57, $116.03
1325,11/20/2014,116.31,43148650, $114.91, $116.86, $114.85
1326,11/19/2014,114.67,41815550, $115.44, $115.74, $113.8
1327,11/18/2014,115.47,44163250, $113.94, $115.69, $113.89
1328,11/17/2014,113.99,46687710, $114.27, $117.28, $113.3
1329,11/14/2014,114.18,43789060, $113.15, $114.19, $113.05
1330,11/13/2014,112.82,59418180, $111.8, $113.45, $111.6
1331,11/12/2014,111.25,46372630, $109.38, $111.43, $109.37
1332,11/11/2014,109.7,27330410, $108.7, $109.75, $108.4
1333,11/10/2014,108.83,27066060, $109.02, $109.33, $108.67
1334,11/07/2014,109.01,33655280, $108.75, $109.32, $108.55
1335,11/06/2014,108.7,34733740, $108.6, $108.79, $107.8
1336,11/05/2014,108.86,37365530, $109.1, $109.3, $108.125
1337,11/04/2014,108.6,41423660, $109.36, $109.49, $107.72
1338,11/03/2014,109.4,52154490, $108.22, $110.3, $108.01
1339,10/31/2014,108.0,44550790, $108.01, $108.04, $107.21
1340,10/30/2014,106.98,40572000, $106.959, $107.35, $105.9
1341,10/29/2014,107.34,52545580, $106.65, $107.37, $106.36
1342,10/28/2014,106.74,47689070, $105.4, $106.74, $105.35
1343,10/27/2014,105.11,34086120, $104.85, $105.48, $104.7
1344,10/24/2014,105.22,46937880, $105.18, $105.49, $104.53
1345,10/23/2014,104.83,70760150, $104.08, $105.051, $103.63
1346,10/22/2014,102.99,68140010, $102.84, $104.11, $102.6
1347,10/21/2014,102.47,93786680, $103.02, $103.02, $101.27
1348,10/20/2014,99.76,75705040, $98.315, $99.96, $98.22
1349,10/17/2014,97.67,67723910, $97.5, $99, $96.81
1350,10/16/2014,96.26,72017830, $95.55, $97.72, $95.41
1351,10/15/2014,97.54,99942790, $97.97, $99.15, $95.18
1352,10/14/2014,98.75,63287170, $100.39, $100.52, $98.57
1353,10/13/2014,99.81,53437060, $101.33, $101.78, $99.81
1354,10/10/2014,100.73,66249770, $100.69, $102.03, $100.3
1355,10/09/2014,101.02,77283330, $101.54, $102.38, $100.61
1356,10/08/2014,100.8,57329820, $98.76, $101.11, $98.31
1357,10/07/2014,98.75,42003200, $99.43, $100.12, $98.73
1358,10/06/2014,99.62,36780620, $99.95, $100.65, $99.42
1359,10/03/2014,99.62,43419580, $99.44, $100.21, $99.04
1360,10/02/2014,99.9,47697150, $99.27, $100.22, $98.04
1361,10/01/2014,99.18,51400260, $100.59, $100.69, $98.7
1362,09/30/2014,100.75,55119980, $100.81, $101.54, $100.53
1363,09/29/2014,100.11,49263260, $98.65, $100.435, $98.63
1364,09/26/2014,100.75,62276770, $98.53, $100.75, $98.4
1365,09/25/2014,97.87,99689300, $100.51, $100.71, $97.72
1366,09/24/2014,101.75,59974260, $102.16, $102.85, $101.2
1367,09/23/2014,102.64,63255860, $100.6, $102.94, $100.54
1368,09/22/2014,101.06,52421660, $101.8, $102.14, $100.58
1369,09/19/2014,100.96,70747430, $102.29, $102.35, $100.88
1370,09/18/2014,101.79,36971170, $101.93, $102.35, $101.56
1371,09/17/2014,101.58,60783090, $101.27, $101.8, $100.5922
1372,09/16/2014,100.86,66754370, $99.8, $101.26, $98.89
1373,09/15/2014,101.63,61169670, $102.81, $103.05, $101.44
1374,09/12/2014,101.66,62826040, $101.21, $102.19, $101.08
1375,09/11/2014,101.43,62077230, $100.41, $101.44, $99.62
1376,09/10/2014,101.0,100352500, $98.01, $101.11, $97.76
1377,09/09/2014,97.99,189419500, $99.08, $103.08, $96.14
1378,09/08/2014,98.36,46176570, $99.3, $99.31, $98.05
1379,09/05/2014,98.97,58280030, $98.8, $99.39, $98.31
1380,09/04/2014,98.12,85537710, $98.85, $100.09, $97.79
1381,09/03/2014,98.94,125000400, $103.1, $103.2, $98.58
1382,09/02/2014,103.3,53227770, $103.06, $103.74, $102.72
1383,08/29/2014,102.5,44516120, $102.86, $102.9, $102.2
1384,08/28/2014,102.25,68368740, $101.59, $102.78, $101.56
1385,08/27/2014,102.13,46807000, $101.02, $102.57, $100.7
1386,08/26/2014,100.889,33079170, $101.42, $101.5, $100.86
1387,08/25/2014,101.54,40087220, $101.79, $102.17, $101.28
1388,08/22/2014,101.32,44028280, $100.29, $101.47, $100.19
1389,08/21/2014,100.58,33377530, $100.57, $100.94, $100.11
1390,08/20/2014,100.57,52565000, $100.44, $101.09, $99.95
1391,08/19/2014,100.53,69189840, $99.41, $100.68, $99.32
1392,08/18/2014,99.16,47285630, $98.49, $99.37, $97.98
1393,08/15/2014,97.98,48938120, $97.9, $98.19, $96.86
1394,08/14/2014,97.5,28056530, $97.33, $97.57, $96.8
1395,08/13/2014,97.24,31866630, $96.15, $97.24, $96.04
1396,08/12/2014,95.97,33485870, $96.04, $96.88, $95.61
1397,08/11/2014,95.99,36459430, $95.27, $96.08, $94.8355
1398,08/08/2014,94.74,41783300, $94.26, $94.82, $93.28
1399,08/07/2014,94.48,46553350, $94.93, $95.95, $94.1
1400,08/06/2014,94.96,38463700, $94.75, $95.48, $94.71
1401,08/05/2014,95.12,55861030, $95.36, $95.68, $94.36
1402,08/04/2014,95.59,39860740, $96.37, $96.58, $95.17
1403,08/01/2014,96.13,48379730, $94.9, $96.62, $94.81
1404,07/31/2014,95.6,56625420, $97.16, $97.45, $95.33
1405,07/30/2014,98.15,32978480, $98.44, $98.7, $97.67
1406,07/29/2014,98.38,42957960, $99.33, $99.44, $98.25
1407,07/28/2014,99.02,54926940, $97.82, $99.24, $97.55
1408,07/25/2014,97.671,43384590, $96.85, $97.84, $96.64
1409,07/24/2014,97.03,45609040, $97.035, $97.32, $96.42
1410,07/23/2014,97.19,90937230, $95.42, $97.88, $95.17
1411,07/22/2014,94.72,54297530, $94.68, $94.89, $94.12
1412,07/21/2014,93.939,38792960, $94.99, $95, $93.72
1413,07/18/2014,94.43,49838110, $93.62, $94.74, $93.02
1414,07/17/2014,93.0899,57111160, $95.03, $95.279, $92.57
1415,07/16/2014,94.78,53323940, $96.97, $97.1, $94.74
1416,07/15/2014,95.32,45187420, $96.8, $96.85, $95.03
1417,07/14/2014,96.45,42643760, $95.86, $96.89, $95.65
1418,07/11/2014,95.22,33960300, $95.36, $95.89, $94.8625
1419,07/10/2014,95.035,39633800, $93.76, $95.55, $93.52
1420,07/09/2014,95.39,36267350, $95.44, $95.95, $94.76
1421,07/08/2014,95.35,65111960, $96.27, $96.8, $93.92
1422,07/07/2014,95.968,54809030, $94.14, $95.99, $94.1
1423,07/03/2014,94.03,22891750, $93.67, $94.1, $93.2
1424,07/02/2014,93.48,28414310, $93.865, $94.06, $93.09
1425,07/01/2014,93.52,38156280, $93.52, $94.07, $93.13
1426,06/30/2014,92.93,49474230, $92.1, $93.725, $92.09
1427,06/27/2014,91.98,61758200, $90.82, $92, $90.77
1428,06/26/2014,90.9,32528680, $90.37, $91.05, $89.8
1429,06/25/2014,90.36,36835900, $90.21, $90.7, $89.65
1430,06/24/2014,90.28,38977670, $90.75, $91.74, $90.19
1431,06/23/2014,90.83,43611710, $91.32, $91.62, $90.6
1432,06/20/2014,90.91,100478600, $91.85, $92.55, $90.9
1433,06/19/2014,91.86,35476080, $92.29, $92.3, $91.3389
1434,06/18/2014,92.18,33314720, $92.27, $92.29, $91.35
1435,06/17/2014,92.08,29684620, $92.31, $92.7, $91.8
1436,06/16/2014,92.2,35371460, $91.51, $92.75, $91.45
1437,06/13/2014,91.28,54406640, $92.2, $92.44, $90.88
1438,06/12/2014,92.29,54628650, $94.04, $94.12, $91.9
1439,06/11/2014,93.86,45528740, $94.13, $94.76, $93.47
1440,06/10/2014,94.25,62563070, $94.73, $95.05, $93.57
1441,06/09/2014,93.7,75295450, $92.7, $93.88, $91.75
1442,06/06/2014,92.2243,87403076, $92.8428, $93.0371, $92.0671
1443,06/05/2014,92.4785,75796583, $92.3143, $92.7671, $91.8014
1444,06/04/2014,92.1171,83735285, $91.0628, $92.5557, $90.8728
1445,06/03/2014,91.0771,73043412, $89.78, $91.2485, $89.75
1446,06/02/2014,89.8071,92179668, $90.5657, $90.69, $88.9285
1447,05/30/2014,90.4285,140860202, $91.14, $92.0243, $89.8428
1448,05/29/2014,90.7685,93737728, $89.6928, $90.9814, $89.6814
1449,05/28/2014,89.1443,78793704, $89.4314, $89.9757, $89.1114
1450,05/27/2014,89.3757,86840486, $87.9828, $89.4085, $87.9471
1451,05/23/2014,87.7328,57918367, $86.75, $87.8184, $86.6385
1452,05/22/2014,86.7528,50142667, $86.6571, $87.1214, $86.3
1453,05/21/2014,86.6157,49184983, $86.2614, $86.6714, $86.0085
1454,05/20/2014,86.3871,58232373, $86.3585, $86.6285, $85.8185
1455,05/19/2014,86.37,78819884, $85.4071, $86.7614, $85.3328
1456,05/16/2014,85.3585,68960136, $84.09, $85.3614, $83.6285
1457,05/15/2014,84.1171,57427744, $84.9571, $85.2285, $84.0057
1458,05/14/2014,84.8385,41505203, $84.6328, $85.3428, $84.5343
1459,05/13/2014,84.8228,39854512, $84.5714, $84.9343, $84.3857
1460,05/12/2014,84.69,53184042, $83.9271, $84.8085, $83.9143
1461,05/09/2014,83.6489,72767192, $83.5057, $83.75, $82.9043
1462,05/08/2014,83.9985,57243511, $84.0357, $84.9157, $83.7714
1463,05/07/2014,84.6185,70532231, $85.0357, $85.3271, $83.9614
1464,05/06/2014,84.9157,93468228, $85.9714, $86.3442, $84.9157
1465,05/05/2014,85.8514,71523851, $84.3057, $85.8571, $84.2857
1466,05/02/2014,84.6543,47673150, $84.62, $84.8857, $84.2443
1467,05/01/2014,84.4971,60958860, $84.5714, $84.9714, $83.7657
1468,04/30/2014,84.2985,114029614, $84.6628, $85.6328, $84.2571
1469,04/29/2014,84.6185,84049445, $84.82, $85.14, $84.2157
1470,04/28/2014,84.87,167001640, $81.8285, $85.1071, $81.7928
1471,04/25/2014,81.7057,97435199, $80.6471, $81.7128, $80.5657
1472,04/24/2014,81.11,189588407, $81.1728, $81.4285, $80.1043
1473,04/23/2014,74.9643,93473618, $75.58, $75.8757, $74.9214
1474,04/22/2014,75.957,50607747, $75.4728, $75.9751, $75.2144
1475,04/21/2014,75.8814,45546494, $75.0485, $76.02, $74.8514
1476,04/17/2014,74.9914,70978621, $74.2857, $75.3943, $74.1714
1477,04/16/2014,74.1443,52515794, $74.0071, $74.4414, $73.4479
1478,04/15/2014,73.9942,66461884, $74.3243, $74.52, $73.0471
1479,04/14/2014,74.5257,51252748, $74.5571, $74.5943, $73.8871
1480,04/11/2014,74.23,67920698, $74.1428, $74.69, $73.8771
1481,04/10/2014,74.7828,59701814, $75.8114, $76.0343, $74.7385
1482,04/09/2014,75.76,51357706, $74.6628, $75.7843, $74.5743
1483,04/08/2014,74.7771,60880929, $75.0271, $75.16, $74.1
1484,04/07/2014,74.7814,72146992, $75.4314, $75.8428, $74.5557
1485,04/04/2014,75.9743,68615246, $77.1157, $77.1428, $75.7971
1486,04/03/2014,76.97,40472773, $77.3414, $77.5, $76.8057
1487,04/02/2014,77.5071,44803807, $77.4828, $77.64, $77.18
1488,04/01/2014,77.3785,50069657, $76.8228, $77.41, $76.6814
1489,03/31/2014,76.6771,41787976, $77.0328, $77.2585, $76.5614
1490,03/28/2014,76.6943,49703046, $76.9028, $76.9914, $76.3214
1491,03/27/2014,76.78,55330425, $77.145, $77.3571, $76.4457
1492,03/26/2014,77.1114,74394902, $78.0743, $78.4285, $76.98
1493,03/25/2014,77.8557,70284361, $77.3571, $77.9643, $77.0843
1494,03/24/2014,77.0271,88674487, $76.9171, $77.2143, $76.4371
1495,03/21/2014,76.1243,93431688, $75.99, $76.25, $75.19
1496,03/20/2014,75.5285,52017415, $75.6985, $76.0957, $75.3357
1497,03/19/2014,75.8943,56077605, $76.0371, $76.6057, $75.5714
1498,03/18/2014,75.9143,52279152, $75.1285, $75.9957, $75.0286
1499,03/17/2014,75.2485,49725201, $75.3857, $75.71, $75.1214
1500,03/14/2014,74.9557,59166181, $75.5414, $75.8414, $74.7143
1501,03/13/2014,75.8071,64314038, $76.7771, $77.0943, $75.5943
1502,03/12/2014,76.6585,49819071, $76.3585, $76.7643, $76
1503,03/11/2014,76.5843,69791288, $76.4928, $76.9628, $76.0843
1504,03/10/2014,75.8457,44638950, $75.48, $76.19, $75.477
1505,03/07/2014,75.7771,55164427, $75.87, $75.9971, $75.15
1506,03/06/2014,75.8214,46363282, $76.1128, $76.3485, $75.4428
1507,03/05/2014,76.0514,50000910, $75.8457, $76.3928, $75.59
1508,03/04/2014,75.8914,64772440, $75.8571, $76.0914, $75.3957
1509,03/03/2014,75.3943,59671581, $74.7743, $75.8071, $74.6871
1510,02/28/2014,75.1771,92930208, $75.5828, $76.1071, $74.5885
1511,02/27/2014,75.3814,75444623, $73.8771, $75.54, $73.7214
1512,02/26/2014,73.9071,69024270, $74.8014, $75, $73.6571
1513,02/25/2014,74.58,57961606, $75.6257, $75.6521, $74.4285
1514,02/24/2014,75.3643,72208942, $74.7357, $75.7028, $74.6314
1515,02/21/2014,75.0357,69688045, $76.1133, $76.3671, $74.9428
1516,02/20/2014,75.8785,76457383, $76.1414, $76.7143, $75.5714
1517,02/19/2014,76.7671,78415914, $77.8214, $78.1271, $76.3357
1518,02/18/2014,77.9985,65048101, $78, $78.7414, $77.9443
1519,02/14/2014,77.7128,68395257, $77.4957, $77.9971, $77.3157
1520,02/13/2014,77.7757,76790093, $76.38, $77.8357, $76.3143
1521,02/12/2014,76.56,76994423, $76.7071, $77.08, $76.1771
1522,02/11/2014,76.5657,70489461, $75.8014, $76.8214, $75.6428
1523,02/10/2014,75.57,86342646, $74.0943, $75.9985, $74
1524,02/07/2014,74.24,93444918, $74.4828, $74.7042, $73.9114
1525,02/06/2014,73.2157,64415139, $72.8657, $73.3571, $72.5443
1526,02/05/2014,73.2271,82072855, $72.3657, $73.6114, $72.3217
1527,02/04/2014,72.6843,94166758, $72.2643, $72.78, $71.8228
1528,02/03/2014,71.6471,100347900, $71.8014, $72.5328, $71.3286
1529,01/31/2014,71.5143,116191705, $70.74, $71.6471, $70.5071
1530,01/30/2014,71.3974,169602001, $71.7914, $72.3571, $70.9571
1531,01/29/2014,71.5357,125679438, $71.9928, $72.4814, $71.2314
1532,01/28/2014,72.3571,266302550, $72.68, $73.5714, $71.7243
1533,01/27/2014,78.6428,135926881, $78.5814, $79.2571, $77.9643
1534,01/24/2014,78.01,107943182, $79.1428, $79.3743, $77.8214
1535,01/23/2014,79.4543,100803600, $78.5628, $79.5, $77.8295
1536,01/22/2014,78.7871,94941728, $78.7021, $79.6128, $78.2585
1537,01/21/2014,78.4385,81897015, $77.2843, $78.5814, $77.2028
1538,01/17/2014,77.2385,106660852, $78.7828, $78.8671, $77.1285
1539,01/16/2014,79.1785,57313035, $79.2714, $79.55, $78.8114
1540,01/15/2014,79.6228,97888589, $79.0743, $80.0285, $78.8085
1541,01/14/2014,78.0557,83082535, $76.8885, $78.1043, $76.8085
1542,01/13/2014,76.5328,94612448, $75.7014, $77.5, $75.6971
1543,01/10/2014,76.1343,76235553, $77.1185, $77.2571, $75.8728
1544,01/09/2014,76.6455,69762819, $78.1143, $78.1228, $76.4786
1545,01/08/2014,77.6371,64158428, $76.9728, $77.9371, $76.9557
1546,01/07/2014,77.1482,80172914, $77.76, $77.9943, $76.8464
1547,01/06/2014,77.7043,103132361, $76.7785, $78.1143, $76.2285
1548,01/03/2014,77.2828,98046999, $78.98, $79.1, $77.2043
1549,01/02/2014,79.0185,58661530, $79.3828, $79.5757, $78.8601
1550,12/31/2013,80.1457,55761100, $79.1671, $80.1828, $79.1428
1551,12/30/2013,79.2171,63265305, $79.6371, $80.0128, $78.903
1552,12/27/2013,80.0128,56385717, $80.5457, $80.63, $79.9285
1553,12/26/2013,80.5571,50906710, $81.1571, $81.3571, $80.4823
1554,12/24/2013,81.0957,41888748, $81.4128, $81.6971, $80.8614
1555,12/23/2013,81.4414,125072328, $81.1428, $81.5314, $80.3943
1556,12/20/2013,78.4314,108738663, $77.9185, $78.8014, $77.831
1557,12/19/2013,77.78,79939814, $78.5, $78.5714, $77.6757
1558,12/18/2013,78.6814,141217062, $78.5285, $78.7785, $76.9714
1559,12/17/2013,79.2843,57137328, $79.4014, $79.92, $79.0535
1560,12/16/2013,79.6428,70547981, $79.2885, $80.377, $79.2871
1561,12/13/2013,79.2043,82974455, $80.4071, $80.4114, $79.0957
1562,12/12/2013,80.0771,65465763, $80.306, $80.7628, $80.0043
1563,12/11/2013,80.1943,89783987, $81, $81.5671, $79.9557
1564,12/10/2013,80.7928,69101620, $80.5114, $81.1257, $80.1714
1565,12/09/2013,80.9185,79945274, $80.1286, $81.3685, $80.1286
1566,12/06/2013,80.0028,85919076, $80.8271, $80.9643, $79.9385
1567,12/05/2013,81.1287,111600823, $81.8071, $82.1622, $80.9157
1568,12/04/2013,80.7143,94279248, $80.7857, $81.3128, $80.1171
1569,12/03/2013,80.9031,112338274, $79.7571, $80.9114, $79.6685
1570,12/02/2013,78.7471,117918255, $79.7143, $80.6185, $78.6885
1571,11/29/2013,79.4385,79532274, $78.4971, $79.7614, $78.2585
1572,11/27/2013,77.9943,90644497, $76.6157, $78, $76.2
1573,11/26/2013,76.2,99957720, $74.8743, $76.5914, $74.8571
1574,11/25/2013,74.82,57270811, $74.4314, $75.1243, $74.4285
1575,11/22/2013,74.2571,55833466, $74.2171, $74.5943, $74.0757
1576,11/21/2013,74.448,65382638, $73.9428, $74.4585, $73.3814
1577,11/20/2013,73.5714,48459468, $74.1757, $74.3457, $73.4757
1578,11/19/2013,74.2214,52105335, $74.1471, $74.7685, $73.9957
1579,11/18/2013,74.0898,60997871, $74.9985, $75.3128, $74.0285
1580,11/15/2013,74.9987,79339984, $75.2257, $75.5843, $74.9271
1581,11/14/2013,75.4514,70401611, $74.6871, $75.6114, $74.5528
1582,11/13/2013,74.3763,49154022, $74, $74.6071, $73.8514
1583,11/12/2013,74.2871,51067815, $73.9528, $74.8457, $73.8571
1584,11/11/2013,74.1497,56747589, $74.2843, $74.5243, $73.4871
1585,11/08/2013,74.3657,69617240, $73.5114, $74.4471, $73.2271
1586,11/07/2013,73.2131,65542966, $74.2257, $74.7414, $73.1971
1587,11/06/2013,74.4171,55716622, $74.8785, $74.98, $74.0285
1588,11/05/2013,75.0641,66243519, $74.94, $75.555, $74.7143
1589,11/04/2013,75.25,61011871, $74.4428, $75.26, $74.1157
1590,11/01/2013,74.29,68524519, $74.86, $74.9714, $73.6914
1591,10/31/2013,74.6717,68774804, $75, $75.3557, $74.4671
1592,10/30/2013,74.9851,88125406, $74.23, $75.36, $73.86
1593,10/29/2013,73.8111,158499648, $76.61, $77.0357, $73.5057
1594,10/28/2013,75.6965,124205797, $75.5771, $75.8571, $74.7443
1595,10/25/2013,75.1368,84316215, $75.9021, $76.1757, $75.0157
1596,10/24/2013,75.9871,96004539, $75, $76.0671, $74.6357
1597,10/23/2013,74.9943,78237833, $74.1428, $75.0957, $74.1428
1598,10/22/2013,74.2668,133200030, $75.2007, $75.4928, $72.5757
1599,10/21/2013,74.4803,98700380, $73.11, $74.9, $73.0743
1600,10/18/2013,72.6985,72195292, $72.2843, $72.7514, $72.2443
1601,10/17/2013,72.0714,63116954, $71.4257, $72.1114, $71.3828
1602,10/16/2013,71.5877,62449609, $71.5414, $71.79, $71.3186
1603,10/15/2013,71.24,79715744, $71.0721, $71.7143, $70.7886
1604,10/14/2013,70.8628,65216780, $69.9757, $71.0828, $69.9071
1605,10/11/2013,70.4017,66797100, $69.57, $70.5486, $69.3086
1606,10/10/2013,69.9483,69186523, $70.1886, $70.34, $69.5771
1607,10/09/2013,69.5126,75304273, $69.2343, $69.6843, $68.3257
1608,10/08/2013,68.7057,72260532, $69.9914, $70.0914, $68.6486
1609,10/07/2013,69.6786,77889233, $69.5086, $70.3786, $69.3357
1610,10/04/2013,69.0043,64638089, $69.1228, $69.2286, $68.3714
1611,10/03/2013,69.0586,78802384, $70.0728, $70.3357, $68.6769
1612,10/02/2013,69.9371,71799162, $69.3757, $70.2571, $69.1071
1613,10/01/2013,69.7086,88194286, $68.35, $69.8771, $68.3401
1614,09/30/2013,68.1071,64764985, $68.1786, $68.8086, $67.773
1615,09/27/2013,68.9643,56787853, $69.1114, $69.2386, $68.6743
1616,09/26/2013,69.46,59050786, $69.4286, $69.7943, $69.1286
1617,09/25/2013,68.79,79011544, $69.8857, $69.9486, $68.7757
1618,09/24/2013,69.8714,90481397, $70.6971, $70.7814, $69.6886
1619,09/23/2013,70.0914,189942957, $70.8714, $70.9871, $68.9428
1620,09/20/2013,66.7728,174425492, $68.2857, $68.3643, $66.5714
1621,09/19/2013,67.4714,100811930, $67.2428, $67.9757, $67.0357
1622,09/18/2013,66.3828,113636704, $66.1686, $66.6214, $65.8086
1623,09/17/2013,65.0457,99704600, $63.9943, $65.6728, $63.9286
1624,09/16/2013,64.3028,136563951, $65.8571, $65.9443, $63.8886
1625,09/13/2013,66.4143,74495492, $67.0486, $67.4042, $66.3857
1626,09/12/2013,67.5271,100856800, $66.9286, $67.9143, $66.5728
1627,09/11/2013,66.8157,224172687, $66.7157, $67.67, $66.4014
1628,09/10/2013,70.6628,185372026, $72.3143, $72.4928, $69.9286
1629,09/09/2013,72.31,84479315, $72.1428, $72.56, $71.9257
1630,09/06/2013,71.1743,89482147, $71.2057, $71.34, $69.9928
1631,09/05/2013,70.7528,58779242, $71.4643, $71.5257, $70.52
1632,09/04/2013,71.2416,86016026, $71.3657, $71.7485, $70.8971
1633,09/03/2013,69.7971,82966965, $70.4428, $71.5143, $69.6214
1634,08/30/2013,69.6023,68053649, $70.2857, $70.4214, $69.5
1635,08/29/2013,70.2428,59804259, $70.2357, $70.9286, $70.1614
1636,08/28/2013,70.128,76746763, $69.4286, $70.8286, $69.4286
1637,08/27/2013,69.7986,105846822, $71.1428, $71.7871, $69.4714
1638,08/26/2013,71.8528,82354395, $71.5357, $72.8857, $71.5
1639,08/23/2013,71.5743,55559766, $71.8957, $71.9071, $71.3357
1640,08/22/2013,71.8514,60866474, $72.14, $72.2271, $71.1714
1641,08/21/2013,71.7657,83783025, $71.9414, $72.45, $71.6
1642,08/20/2013,71.5814,89508677, $72.8157, $72.9385, $71.5457
1643,08/19/2013,72.5343,127401718, $72.0485, $73.3914, $72
1644,08/16/2013,71.7614,90314517, $71.45, $71.8485, $71.2657
1645,08/15/2013,71.13,122386917, $70.9171, $71.7713, $69.869
1646,08/14/2013,71.2143,188427037, $71.1257, $72.0357, $70.4857
1647,08/13/2013,69.9386,219450906, $67.2771, $70.6657, $66.8643
1648,08/12/2013,66.7657,90984207, $65.2657, $66.95, $65.2328
1649,08/09/2013,64.9214,66643940, $65.52, $65.78, $64.8071
1650,08/08/2013,65.8586,63939790, $66.265, $66.3, $65.4214
1651,08/07/2013,66.4257,74622262, $66.2571, $66.7143, $65.9671
1652,08/06/2013,66.4643,83703085, $66.86, $67.4128, $66.0243
1653,08/05/2013,67.0643,79577704, $66.3843, $67.2386, $66.0214
1654,08/02/2013,66.0771,68411287, $65.43, $66.1214, $65.2371
1655,08/01/2013,65.2394,51386070, $65.1076, $65.2571, $64.7514
1656,07/31/2013,64.6471,80624904, $64.9986, $65.3346, $64.2043
1657,07/30/2013,64.76,77240193, $64.28, $65.3071, $64.1757
1658,07/29/2013,63.97,62006404, $62.9714, $64.2843, $62.8857
1659,07/26/2013,62.9986,50020601, $62.1857, $63.0057, $62.0486
1660,07/25/2013,62.6428,57358143, $62.9571, $63.0571, $62.2586
1661,07/24/2013,62.93,147906334, $62.7043, $63.5128, $62.18
1662,07/23/2013,59.8557,88619467, $60.8571, $60.9943, $59.8157
1663,07/22/2013,60.9014,51912282, $61.3514, $61.3928, $60.7811
1664,07/19/2013,60.7071,67137272, $61.8714, $61.9971, $60.6214
1665,07/18/2013,61.6797,54658172, $61.9114, $62.1243, $61.5157
1666,07/17/2013,61.4728,49737479, $61.3857, $61.7457, $61.1743
1667,07/16/2013,61.4564,54028599, $60.9314, $61.53, $60.5957
1668,07/15/2013,61.0628,60473991, $60.7157, $61.6371, $60.6857
1669,07/12/2013,60.93,69863934, $61.0928, $61.3986, $60.4871
1670,07/11/2013,61.0411,81567174, $60.4214, $61.1786, $60.1671
1671,07/10/2013,60.1043,70064141, $59.9428, $60.6857, $59.75
1672,07/09/2013,60.3357,88135556, $59.0857, $60.5, $58.6257
1673,07/08/2013,59.2928,74476172, $60.0157, $60.1428, $58.6643
1674,07/05/2013,59.6314,68482701, $60.0557, $60.47, $59.3357
1675,07/03/2013,60.1143,60232176, $60.1228, $60.4257, $59.6357
1676,07/02/2013,59.7843,117427695, $58.5657, $60.2328, $58.4957
1677,07/01/2013,58.46,97736269, $57.5271, $58.8957, $57.3171
1678,06/28/2013,56.6471,144584903, $55.9086, $57.1814, $55.5528
1679,06/27/2013,56.2543,84237745, $57.0357, $57.3414, $56.22
1680,06/26/2013,56.8671,91911848, $57.7, $57.8271, $56.5228
1681,06/25/2013,57.5186,78533304, $57.9571, $58.2557, $56.9757
1682,06/24/2013,57.5057,120047026, $58.2, $58.38, $56.8643
1683,06/21/2013,59.0714,120212576, $59.7843, $60, $58.3
1684,06/20/2013,59.5483,89321357, $59.9, $60.8543, $59.31
1685,06/19/2013,60.4286,77690993, $61.6286, $61.6657, $60.4286
1686,06/18/2013,61.6814,48375328, $61.6514, $62.1286, $61.4586
1687,06/17/2013,61.7143,64784564, $61.6343, $62.2428, $61.4802
1688,06/14/2013,61.4357,67955299, $62.2, $62.3271, $61.2143
1689,06/13/2013,62.2807,71449021, $61.7857, $62.4486, $61.25
1690,06/12/2013,61.7414,66270567, $62.7857, $63.0357, $61.6428
1691,06/11/2013,62.5143,71515731, $62.2486, $63.2514, $61.9028
1692,06/10/2013,62.6986,112489474, $63.5328, $64.1541, $62.4
1693,06/07/2013,63.1158,101081990, $62.3571, $63.32, $61.8243
1694,06/06/2013,62.6371,104167451, $63.6386, $63.8571, $62.0071
1695,06/05/2013,63.5871,72524432, $63.6643, $64.3886, $63.3871
1696,06/04/2013,64.1871,72575322, $64.7457, $64.9186, $63.9128
1697,06/03/2013,64.3886,92900598, $64.39, $64.6228, $63.2114
1698,05/31/2013,64.2478,95688069, $64.6428, $65.3, $64.2143
1699,05/30/2013,64.5114,88354937, $63.6643, $64.9286, $63.5014
